status,url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy
0,31,0,1,23,1,0,0,0,2,0,6,4.17146526179041
1,57,3,3,40,10,0,2,0,5,1,11,4.248000603153558
1,129,22,4,54,20,0,1,0,5,3,20,4.756566909106456
1,201,84,0,22,14,0,0,0,2,2,14,4.849559976003037
0,110,6,2,34,68,1,7,0,4,0,17,4.3354173537269745
0,61,7,1,12,42,0,2,0,3,0,11,4.60460860002877
1,35,0,1,27,1,0,0,0,2,0,6,4.028445159431228
1,126,19,3,50,19,0,1,0,4,3,18,4.669524758787854
1,127,21,3,50,20,0,1,0,4,3,19,4.784614983239721
0,56,6,1,20,29,0,1,0,3,0,10,4.405506824485857
0,30,0,1,21,1,1,0,0,2,0,6,3.7232314287976203
0,88,8,1,14,66,1,5,0,2,0,14,4.670134892428195
0,44,8,1,17,20,0,1,0,2,0,9,4.416833823616223
0,37,0,1,28,1,1,0,0,2,0,6,4.1317695012795665
1,52,15,1,25,20,0,2,0,2,0,11,4.391995487039019
0,67,0,2,36,23,1,1,0,3,0,9,4.41095705628492
1,47,19,0,10,30,0,1,0,2,0,9,4.402695968966624
1,61,4,2,19,35,0,1,0,4,0,13,4.501864231682063
0,32,0,1,23,1,1,0,0,2,0,6,3.816428031846024
0,22,0,1,13,1,1,0,0,2,0,6,3.503997527334848
1,126,16,3,50,20,1,1,0,4,3,19,4.751093215469895
1,59,1,1,19,26,0,0,0,4,0,12,4.2597853211948165
0,52,0,1,17,28,0,1,0,3,0,9,4.17301814188685
1,98,0,1,17,73,1,2,0,6,0,14,4.341238611130359
1,73,18,1,50,16,0,1,0,3,0,9,4.718590443588818
0,101,4,1,24,70,0,7,0,2,0,17,4.483314573409473
1,57,6,3,38,11,1,3,0,4,0,11,4.400455970449923
1,21,0,1,13,0,1,0,0,2,0,5,3.7849418274376423
0,78,7,1,12,59,0,4,0,3,0,13,4.570471213825608
0,60,0,1,51,1,1,0,0,2,0,6,4.244413829577611
1,48,4,1,18,6,0,0,0,2,0,9,4.381328385912463
1,64,0,1,20,37,0,1,0,3,0,12,4.294758938909887
0,54,0,1,24,23,0,2,0,2,0,9,4.018027318055676
0,84,8,1,18,59,0,4,0,2,0,13,4.681715226686963
0,51,7,1,15,28,1,0,0,3,0,10,4.336367195159387
1,80,8,3,33,1,1,2,1,6,0,18,4.727890051478965
1,91,12,2,15,69,0,5,0,4,0,17,4.48840322928817
0,34,0,1,14,12,1,1,0,2,0,8,3.9620315910594455
1,82,0,0,26,49,0,1,0,2,0,11,4.4143560421044965
0,20,0,1,11,1,1,0,0,2,0,6,3.4086949695628412
0,33,0,1,24,1,1,2,0,2,0,8,3.8966879684212654
1,62,0,1,41,14,0,2,0,2,1,10,4.145503318654332
0,32,0,1,24,1,0,0,0,2,0,6,3.9292292966721747
0,19,0,0,10,1,1,0,0,1,0,5,3.6818808028034016
1,36,0,1,27,1,1,1,0,2,0,7,4.023141320466082
0,18,0,0,10,1,0,0,0,1,0,5,3.419381945646371
1,129,12,4,54,20,0,1,0,5,3,20,4.620237328690092
1,42,0,1,35,0,0,0,0,2,0,5,4.127569435189146
1,132,13,1,16,24,1,2,0,3,0,12,5.626230365469216
1,111,0,0,18,86,0,4,0,2,2,13,4.455936174054109
0,41,1,0,14,6,0,0,0,1,0,7,4.704993772857998
1,29,1,0,8,14,0,0,0,2,0,7,4.0472990984266435
1,29,0,0,17,5,0,0,0,1,0,6,3.7024715122197467
1,39,0,0,18,14,0,0,0,1,0,7,3.9746479758170237
1,134,46,1,14,113,0,7,1,4,0,19,4.964692972572058
1,44,0,2,36,1,0,2,0,3,1,9,3.8742360285951514
0,32,0,1,18,6,1,0,0,2,0,7,3.777518266288633
0,23,0,1,14,1,1,0,0,2,0,6,3.849223912390625
0,41,7,2,16,18,0,0,0,3,0,8,4.326706577630513
0,26,0,1,17,1,1,0,0,2,0,6,3.671405583442497
0,32,0,1,24,1,0,0,0,2,0,6,3.902518266288633
1,48,2,1,24,17,0,0,0,3,0,8,4.183208073322318
1,47,0,2,17,7,1,0,0,3,0,10,4.351837255656769
0,57,2,1,16,34,0,1,0,3,0,10,4.279463041463261
1,76,10,3,50,19,0,1,0,4,2,10,4.48239054676748
1,75,20,1,15,33,0,0,0,2,0,9,4.998101856845239
1,52,3,3,25,1,1,0,1,5,0,11,4.113834074602287
0,27,0,1,19,1,0,0,0,2,0,6,4.032303242743954
1,61,2,3,30,23,1,1,0,5,0,11,4.084094666840031
1,44,0,0,14,23,0,1,0,1,0,7,4.262362653567817
1,40,2,0,21,11,1,0,0,1,0,8,4.215311532225101
1,35,2,3,26,1,1,0,0,4,0,8,3.9760107890420997
0,28,0,1,20,1,0,0,0,2,0,6,3.583616975397234
0,59,0,1,17,34,1,4,0,2,0,11,4.211399677596963
1,42,1,1,23,11,1,0,0,2,0,8,4.118890197651045
1,100,23,1,18,75,0,1,0,3,1,13,4.784240136070536
1,74,25,1,20,1,1,0,0,2,0,9,4.799943061253298
1,61,0,2,25,29,0,0,0,4,0,11,4.2232786831625395
1,56,5,0,12,37,0,0,0,2,0,9,4.425496386606638
1,227,72,1,22,31,1,0,0,4,2,19,4.842255442258727
0,51,5,1,14,21,1,0,0,3,0,10,4.3955740580741685
0,60,4,1,27,26,0,0,0,3,0,9,4.415491538019118
1,36,0,0,17,12,0,0,0,2,0,7,4.016875695766563
0,51,0,1,24,20,0,0,0,3,0,7,4.217899666140437
0,83,12,1,16,59,1,4,0,3,0,13,4.497853137698438
1,127,16,3,50,19,1,1,0,4,3,18,4.726665174140123
0,29,0,1,20,1,1,0,0,2,0,6,3.9523029776623857
0,26,0,1,18,1,0,0,0,2,0,6,3.8441065448145375
1,44,0,0,26,10,1,0,0,2,0,6,4.0411673460484785
1,61,6,0,22,32,0,2,0,1,0,12,4.4514122398985005
0,25,0,1,17,1,0,0,0,2,0,6,3.5132696895151074
1,43,0,1,17,19,0,1,0,3,1,9,3.949893976670376
0,45,0,1,13,25,0,0,0,2,0,10,4.354936219469004
1,43,0,0,12,24,0,1,0,1,0,9,4.146740335896194
1,133,9,1,25,82,1,2,0,2,0,22,5.499328373226066
0,43,0,1,15,21,0,3,0,2,0,9,4.202330092304639
0,83,0,1,20,55,1,6,0,2,0,13,4.227442206004782
0,58,8,1,14,36,1,2,0,2,0,10,4.894630943732275
1,27,0,1,18,1,1,1,0,2,0,7,4.032303242743954
1,53,1,0,21,25,0,1,0,2,0,9,4.366807898196829
1,71,13,1,14,33,0,0,0,2,0,8,4.8939933801233915
1,50,4,1,21,22,0,0,0,2,0,8,4.214177320667443
0,40,0,1,19,14,0,0,0,2,0,7,4.293942707918268
0,52,0,2,26,19,0,0,0,4,0,9,3.8709122583378752
1,81,23,2,15,59,0,0,0,3,0,10,4.850118021398226
1,87,8,1,17,4,1,0,1,3,0,11,5.004636783812997
0,60,0,1,17,36,0,0,0,3,0,10,4.387966797112397
1,43,4,1,24,12,0,0,0,3,0,7,4.547789463752856
1,31,0,1,22,1,1,0,0,2,0,6,3.8213119401041733
0,27,0,1,20,0,0,0,0,2,0,5,3.9582291686698796
1,49,0,0,25,17,0,0,0,2,0,8,4.142486058657705
0,57,1,1,35,15,0,0,0,2,0,6,4.2365089885561265
1,82,7,1,22,53,0,0,0,4,0,12,4.40475753669786
1,127,23,3,50,19,1,1,0,4,3,18,4.81530309794233
0,50,0,1,20,22,1,0,0,3,0,9,3.9897917016899704
0,31,0,1,22,1,1,0,0,2,0,6,4.018081793978685
1,71,6,3,37,26,1,2,1,5,0,12,4.653789381355884
1,26,0,0,15,4,0,0,0,1,0,6,3.8252517372886508
1,25,0,1,18,0,0,0,0,2,0,5,3.6732696895151076
0,70,0,1,17,46,0,1,0,2,0,10,4.248357975191421
0,61,0,1,16,37,1,3,0,2,0,10,4.283139084054396
1,46,3,0,13,26,0,0,0,2,1,7,4.368792054344757
1,89,0,1,20,62,0,1,0,3,0,13,4.256193476992518
0,30,0,1,21,1,1,0,0,2,0,6,3.9395722619867226
1,41,3,1,33,1,0,1,0,2,0,7,4.0251327245427015
0,32,0,1,24,1,0,0,0,2,0,6,3.8042292966721747
1,50,1,1,23,20,0,0,0,3,0,10,4.281076880026371
1,52,10,1,16,29,0,1,0,2,0,9,4.426616045880948
1,35,14,2,18,10,0,0,0,4,0,9,3.9788640881880966
1,77,22,0,23,47,0,0,0,1,0,7,4.736286911708351
1,64,0,1,26,31,0,0,0,2,0,9,4.19868417945087
0,24,0,1,15,1,1,0,0,2,0,6,3.6887218755408675
1,256,167,0,15,40,1,4,0,2,0,16,4.039226436331809
1,234,85,1,25,36,0,0,0,4,2,20,4.869154036023015
0,67,0,1,22,38,0,0,0,3,0,10,4.23767884024855
1,29,0,2,21,1,0,0,0,3,0,7,3.857306856898128
1,24,3,0,5,12,0,0,0,1,0,5,4.0220552088742005
1,27,1,1,18,1,1,1,0,2,0,7,3.90231157591703
1,28,1,1,12,9,0,0,0,3,0,7,4.012188403968661
0,64,0,1,19,37,1,3,0,2,0,11,4.216328470024671
1,49,0,1,19,23,0,0,0,3,0,9,4.022602324353068
1,77,20,0,23,47,0,0,0,1,0,7,4.631883015379679
1,117,22,3,42,20,0,0,0,4,3,18,4.774002382855329
0,65,0,1,18,39,1,3,0,2,0,11,4.328319598590691
0,25,0,1,16,1,1,0,0,2,0,6,3.593269689515108
1,101,23,0,11,83,0,0,0,1,0,8,5.118220830240156
0,45,0,0,11,27,0,0,0,2,0,9,4.352203929326469
0,20,0,1,12,0,1,0,0,2,0,5,3.5841837197791886
0,35,0,1,19,9,0,1,0,2,0,8,3.957295873840569
0,25,0,1,17,1,0,0,0,2,0,6,3.893660689688185
0,54,1,1,26,21,0,1,0,3,0,8,4.017599770161153
0,46,1,1,18,20,1,0,0,3,0,8,4.224117662343593
0,51,0,1,18,26,0,3,0,2,0,10,4.429600283437102
1,41,0,0,17,16,1,0,0,2,0,8,4.0251327245427015
0,26,0,1,17,1,1,0,0,2,0,6,3.430457025500558
0,49,0,1,26,16,0,0,0,2,0,8,4.254930446501112
1,48,0,1,19,21,1,0,0,2,0,9,4.097794209361695
1,23,1,0,7,8,1,0,0,1,0,5,3.7950885863977324
1,29,0,1,22,0,0,0,0,2,0,5,3.866433150225384
1,33,0,1,22,4,0,0,0,2,0,7,4.043801694853791
1,49,3,3,40,1,1,2,0,4,1,10,4.28488822250847
0,35,0,0,21,7,0,0,0,1,0,5,3.990017217489902
0,38,0,2,29,1,1,0,0,3,0,7,4.1615008683082095
0,35,1,1,18,10,0,0,0,3,0,7,3.857016588002657
1,44,9,1,25,12,0,0,0,3,0,7,4.475699516020382
0,40,0,1,18,15,0,0,0,2,0,7,4.084183719779189
1,39,0,1,27,5,0,0,0,2,0,7,4.150410872541981
1,133,5,8,95,1,0,2,1,10,0,18,4.688109894491512
0,96,6,1,19,69,1,11,0,3,0,18,4.303560239596714
1,77,23,0,23,47,0,0,0,1,0,7,4.731552782142113
1,43,2,1,21,15,0,0,0,2,0,7,4.379298475431076
0,77,6,1,14,55,1,6,0,2,0,15,4.425387761744744
0,82,3,0,14,60,1,6,0,1,0,14,4.373792364369321
1,114,29,1,26,81,0,2,0,3,0,15,4.851953119458866
0,84,28,1,13,64,0,4,0,3,0,18,4.969424048104097
1,46,2,1,21,18,0,0,0,2,0,8,4.127065630893371
0,38,0,1,31,0,0,0,0,2,0,5,3.988077434998132
0,92,4,1,15,69,1,0,0,3,0,16,4.506097483963487
1,360,45,2,22,69,0,13,0,4,0,68,5.229976615378417
1,47,3,1,29,11,0,0,0,3,1,7,4.184298894360445
0,29,0,0,13,9,0,1,0,1,0,8,3.853863219997788
0,81,13,1,15,59,0,4,0,2,0,19,4.420847651852952
1,41,5,1,34,0,0,2,0,2,0,7,4.161953223919209
1,39,0,2,31,1,0,1,0,3,1,8,4.368108949354111
0,29,0,1,20,1,1,0,0,2,0,6,3.978333581185264
0,83,7,1,16,60,0,2,0,3,0,15,5.049578365463254
0,29,0,1,21,1,0,0,0,2,0,6,3.8833374604210062
0,35,0,1,26,1,1,0,0,2,0,6,3.992870516635899
1,42,8,1,25,10,0,0,0,2,0,7,4.45160849410431
0,34,0,1,27,0,0,0,0,2,0,5,3.852928475043366
1,20,0,1,13,0,0,1,0,2,0,6,3.446439344671015
1,75,23,1,34,34,0,2,0,2,0,9,4.900168817272618
1,42,4,1,34,1,0,1,0,2,0,7,4.168886994558424
0,27,0,1,19,1,0,0,0,2,0,6,3.810081020521731
1,33,7,1,14,11,1,0,0,2,0,6,4.4531888161970326
1,82,22,1,22,2,1,4,0,2,1,15,4.6834740363597325
0,60,0,1,18,35,0,2,0,2,0,9,4.105972054803331
1,55,6,3,37,11,0,2,0,5,0,11,4.447103750156401
0,55,0,1,14,34,0,0,0,3,0,10,4.246748295453604
1,25,0,0,17,1,0,0,0,1,0,5,3.753269689515107
0,52,0,0,14,30,1,3,0,1,0,9,4.210363882461015
1,29,1,1,22,0,0,0,0,2,0,5,3.9093680639438846
1,41,0,1,32,1,1,0,0,2,0,6,4.208297968550675
1,46,6,3,38,1,0,2,0,4,0,10,4.363038521594966
0,51,0,1,16,27,1,0,0,2,0,9,4.115054323045603
1,44,0,2,17,20,0,0,0,3,0,10,4.174674231978641
1,23,0,1,15,0,1,0,0,2,0,5,4.001822825622231
1,28,0,0,8,13,0,1,0,1,1,6,4.253434386188785
1,32,0,1,24,1,0,0,0,2,0,6,3.9681390622295662
1,236,88,0,15,48,0,1,0,2,2,22,4.920545178460931
0,56,6,1,16,32,1,5,0,2,0,11,4.472907494321881
0,17,0,0,9,1,0,0,0,1,0,5,3.572469458770136
1,41,1,1,32,1,1,1,0,2,0,7,4.241102309232295
1,35,1,0,26,1,1,3,0,1,0,8,3.9217212310452396
0,21,0,0,14,0,0,0,0,1,0,4,3.6537567082870006
0,61,5,1,18,35,1,1,0,2,0,9,4.413600658153306
1,37,0,0,16,14,0,0,0,1,0,7,3.794894002719832
1,121,27,4,46,19,1,0,0,5,3,18,4.811714659845705
1,34,0,3,26,1,0,0,0,4,0,8,3.878068268345523
1,37,0,1,22,7,1,0,0,2,0,7,4.067165189777858
0,17,0,0,10,0,0,0,0,1,0,4,3.734521664779752
1,33,0,0,13,12,1,1,0,1,0,7,4.12728313431329
0,57,0,1,14,36,0,1,0,3,0,9,4.277257830602334
1,32,0,1,11,14,0,0,0,2,0,8,3.902518266288633
1,238,3,1,14,217,0,2,0,15,6,42,4.484352003673524
1,50,0,2,21,22,0,1,0,5,0,12,4.04159351100563
1,128,0,1,21,61,0,1,1,5,0,19,4.537759425654687
0,71,0,2,27,36,1,2,0,3,0,11,4.211396289324659
1,38,1,3,30,1,0,0,0,4,0,8,4.135699552746469
0,23,0,0,16,0,0,0,0,1,0,4,3.6753108689123644
1,36,0,1,27,1,1,1,0,2,0,7,3.842857292808497
0,55,8,1,18,30,0,1,0,2,0,12,4.349922332557376
0,45,0,0,22,16,0,0,0,1,0,6,4.061530252405224
0,25,0,1,16,1,1,0,0,2,0,6,3.9434651896016457
1,27,2,0,11,8,1,1,0,1,0,7,3.91211389097223
0,49,0,1,14,27,1,0,0,3,0,9,3.9597387435070273
0,36,0,1,28,1,0,2,0,2,0,8,4.041336376912015
1,126,6,1,18,81,0,1,0,3,0,21,4.685717808842492
0,24,0,1,15,1,1,0,0,2,0,6,3.9387218755408675
1,87,2,1,17,63,0,1,0,2,0,13,4.290180210467254
1,145,14,0,9,33,1,2,0,2,0,31,4.912894966861884
1,38,0,1,30,1,0,0,0,2,0,6,3.8790850810487556
0,42,0,1,18,17,0,1,0,3,0,8,4.2072117677593
1,23,0,1,14,1,1,0,0,2,0,6,3.6424896731661263
0,47,0,1,11,29,0,1,0,2,0,9,4.016702150879894
0,89,5,1,23,58,1,7,0,2,0,15,4.351119106382481
0,64,0,1,36,21,0,2,0,3,0,10,4.194909571322961
1,89,1,1,21,61,0,1,0,3,0,14,4.416760825930196
1,60,0,2,21,31,1,1,0,3,0,11,4.363501280039722
0,52,6,1,15,29,1,1,0,2,0,9,4.155464786840373
1,132,5,0,13,91,0,2,0,1,1,23,4.654029137727293
0,122,8,1,13,102,0,0,0,3,0,24,4.496168804525141
1,28,11,2,14,7,0,0,0,3,0,8,3.56610893983748
1,81,4,1,22,20,1,0,1,4,0,13,4.556891479120283
1,29,0,1,21,1,0,1,0,2,0,7,3.9783335811852645
1,110,13,1,22,50,1,5,1,4,0,20,4.968340483722253
1,71,0,0,20,44,0,2,0,2,1,12,4.409396592002734
0,34,0,1,25,1,1,0,0,2,0,6,3.8588029144615943
0,48,0,1,21,20,0,1,0,2,0,8,4.170042772369206
0,45,1,1,18,19,1,2,0,2,0,9,3.8112830317643343
0,58,0,1,19,31,1,0,0,3,0,10,4.223325823567663
1,118,6,0,13,36,1,2,0,3,0,20,4.699996232649803
1,45,1,1,29,9,0,0,0,2,0,8,4.017659842382177
1,20,2,0,6,6,1,0,0,1,0,5,3.7841837197791888
1,36,0,0,19,9,1,0,0,2,0,6,3.9613201402110074
1,28,4,2,20,1,0,0,0,3,0,7,3.8423709931771093
0,13,0,0,6,0,0,0,0,1,0,4,3.085055102756477
0,46,0,1,17,21,1,0,0,2,0,8,4.124894642412722
0,64,0,0,11,46,0,5,0,1,0,12,4.274693118360758
1,126,24,3,50,20,1,1,0,4,3,19,4.8085352384478
0,28,0,1,19,1,1,0,0,2,0,6,4.012188403968661
0,49,0,1,19,22,1,1,0,2,0,8,4.191268906118179
0,31,0,1,23,1,0,0,0,2,0,6,3.7843684875968617
1,40,0,0,19,14,0,1,0,1,0,8,4.072573883611434
0,24,0,0,15,1,1,0,0,1,0,5,3.522055208874201
0,73,0,1,21,44,1,0,0,2,0,11,4.434850121366939
0,22,0,1,14,1,0,0,0,2,0,6,3.5726236638951634
1,65,3,1,19,16,1,0,0,3,2,12,4.606381658916029
1,35,1,1,22,1,1,1,0,2,0,9,4.229003731107053
1,28,0,0,16,5,0,0,0,1,0,6,3.9946803684089094
0,27,0,1,19,1,0,0,0,2,0,6,3.8100810205217313
0,82,0,1,17,57,1,3,0,2,0,12,4.30640471271895
1,51,0,1,28,16,0,0,0,2,0,8,3.949399793325864
1,75,18,1,27,41,0,0,0,3,0,8,4.6553084442512835
0,23,0,1,14,1,1,0,0,2,0,6,3.8164027166443875
0,56,0,1,16,32,1,4,0,3,0,11,4.333616975397233
1,96,11,0,7,1,1,0,0,3,2,17,5.022593366144261
0,33,0,1,13,1,1,0,0,2,0,9,3.884858891889047
0,25,0,1,16,1,1,0,0,2,0,6,3.5434651896016462
0,86,0,2,52,27,0,3,0,3,0,11,4.435863267177969
0,112,13,1,24,81,0,0,0,3,0,19,4.624687596680645
1,29,2,1,22,0,0,0,0,2,0,5,3.978333581185264
1,33,0,1,25,1,0,1,0,2,0,7,4.142138437212473
1,78,0,0,21,50,0,1,0,2,1,10,4.1863922904918445
0,54,0,1,25,21,1,0,0,3,0,9,4.366114938095118
0,63,7,1,12,44,0,2,0,3,1,11,4.404365892868156
1,126,16,3,50,20,1,1,0,4,3,19,4.721517202882966
1,80,2,2,21,52,0,0,0,4,0,15,4.387125989868465
0,28,1,1,20,1,0,0,0,2,0,6,3.7264741182543752
0,44,0,1,36,1,0,0,0,2,0,6,3.924754631470696
0,116,0,1,19,89,1,0,0,2,0,9,4.40045135575353
0,65,6,1,20,37,1,1,0,3,0,12,4.510357429374702
0,31,0,1,22,1,1,0,0,2,0,6,3.8614768593892226
1,126,22,3,50,19,0,1,0,4,3,18,4.7524362769881074
1,39,0,1,30,1,1,0,0,2,0,6,4.057855988582063
1,66,0,1,20,39,0,1,0,3,2,12,4.069852074588732
0,31,0,1,22,1,1,0,0,2,0,6,3.889049535914169
0,38,0,1,29,1,1,0,0,2,0,6,4.260828171224455
0,47,0,1,16,23,1,0,0,3,0,8,3.934610862583645
0,41,4,1,24,1,1,0,0,2,0,8,4.375487065435391
1,77,0,1,25,45,0,0,0,4,0,11,4.3670731514113275
1,44,1,1,21,16,0,0,0,2,0,8,3.9279753007906124
0,36,0,1,27,1,1,0,0,2,0,6,4.030493056757482
1,88,20,1,21,60,0,0,0,2,0,11,4.611405693168451
0,28,0,1,19,1,1,0,0,2,0,6,3.842370993177109
0,62,0,1,23,31,1,0,0,3,0,9,4.064656950051862
0,72,5,1,23,42,0,4,0,3,0,11,4.667413758839757
1,113,11,1,15,76,1,0,0,2,0,14,5.428883635804206
0,45,0,1,14,24,0,0,0,3,0,8,4.207976707200401
0,39,0,1,18,14,0,0,0,2,0,7,4.0478467699778795
0,23,0,1,14,1,1,0,0,2,0,6,3.6753108689123644
1,40,1,1,25,7,1,2,0,2,2,9,4.106198332810094
0,53,0,1,23,22,1,1,0,2,0,8,4.129259021483943
1,43,0,1,17,19,0,1,0,3,0,10,4.2374411389168944
1,36,8,1,25,4,0,0,0,2,0,6,4.329239931817578
0,38,1,1,10,21,0,1,0,2,0,9,4.040709013945501
1,37,0,1,21,9,0,0,0,2,0,7,4.195675662809304
1,128,22,3,50,20,1,1,0,4,3,19,4.871819708247708
0,95,0,1,15,73,0,0,0,2,0,19,4.426728477869697
1,89,4,1,17,3,1,1,0,5,0,14,4.988342459674883
0,83,9,1,16,59,1,0,0,2,0,24,4.647049334930516
0,38,0,0,12,19,0,0,0,2,0,7,3.9553113166340124
0,36,0,1,27,1,1,0,0,2,0,6,4.078696876021637
1,123,16,4,46,19,1,0,0,5,3,18,4.782071308926541
1,41,0,0,11,23,0,0,0,2,0,8,4.0346536885808275
1,31,1,0,16,7,1,0,0,1,0,6,4.079376456233205
1,37,1,1,20,10,0,0,0,2,0,7,3.9590570816697497
1,26,0,0,13,5,1,0,0,1,0,5,3.7962176025900556
0,21,0,1,12,1,1,0,0,2,0,6,3.368042422572715
0,19,0,0,12,0,0,0,0,1,0,4,3.616348566075163
0,35,0,1,11,17,0,2,0,2,0,8,4.0360069453309535
1,45,0,1,36,1,1,4,0,2,0,10,4.275651852925217
1,41,1,1,32,1,1,0,0,2,0,6,4.0346536885808275
0,29,0,1,21,1,0,0,0,2,0,6,3.9952378913808873
0,51,0,1,16,27,1,0,0,2,0,10,4.299109655357619
1,32,3,1,24,1,0,0,0,2,0,6,4.054229296672174
0,37,0,0,13,16,1,0,0,1,0,6,3.789741878791631
0,40,0,1,15,18,0,2,0,2,0,9,4.015311532225102
1,105,0,2,22,42,1,0,1,5,0,16,4.2518499866468025
0,49,2,1,17,25,0,0,0,3,0,9,4.117075599518184
1,45,22,1,29,9,0,0,0,2,0,7,4.322315530038771
1,46,8,1,25,13,1,0,0,3,0,7,4.457919564564537
1,33,0,1,25,1,0,0,0,2,0,6,3.998050937146914
0,59,0,1,20,21,1,0,0,3,0,11,4.4098658800469055
0,74,6,1,23,44,0,4,0,3,0,11,4.6917119483495675
1,48,0,0,16,25,0,0,0,2,0,8,3.895512835516972
0,56,1,0,11,38,0,4,0,1,0,10,4.175496386606638
1,62,0,1,39,16,0,3,0,2,0,10,4.279220964710031
1,94,20,2,28,59,0,1,0,3,1,11,4.830427948706202
1,237,88,0,15,49,0,0,0,2,2,20,4.948703688494373
0,37,0,1,28,1,1,0,0,2,0,6,4.229327351940021
1,127,42,1,61,10,1,4,0,3,0,15,4.839362492610803
1,39,8,1,25,7,0,0,0,2,0,7,4.426177218751301
1,29,3,1,20,1,1,0,0,2,0,6,4.1162646156680225
1,89,14,1,23,58,1,1,0,3,1,15,4.832890740982527
1,51,3,1,21,23,0,0,0,2,0,9,4.207149735045995
0,37,0,1,16,14,0,0,0,2,0,7,4.046762824854522
1,87,19,0,14,66,0,1,0,1,1,10,4.778726112352516
1,35,3,0,13,15,0,3,0,2,0,9,4.3001530166977115
1,39,3,1,31,1,0,0,0,2,1,6,3.9872178475009488
0,77,6,1,22,47,1,4,0,3,0,13,4.677464508942368
0,89,0,1,13,69,0,2,0,3,0,15,4.231659168789791
1,26,0,1,18,1,0,0,0,2,0,6,3.796217602590056
0,24,0,2,16,1,0,0,0,3,0,7,3.8239348962840567
0,55,0,1,21,27,0,1,0,2,0,8,4.165107840986821
1,37,0,2,30,0,0,0,0,3,1,6,4.134468568039293
1,54,21,0,14,33,0,0,0,1,0,5,4.6624112343914135
1,38,0,0,29,1,1,3,0,1,0,8,4.14860021052734
1,92,18,1,22,63,0,1,0,2,0,12,4.696245282812941
0,79,5,1,17,55,0,5,0,3,0,14,4.51443585657848
0,19,0,1,11,1,0,0,0,2,0,6,3.2866294867861954
0,54,1,1,21,26,0,2,0,2,0,10,4.292040864021044
1,34,0,0,12,14,1,0,0,2,0,7,4.094097032108653
1,60,10,3,31,21,1,0,0,5,0,9,4.370007272132441
1,43,13,2,14,22,0,0,0,4,0,9,4.379298475431077
1,46,0,2,21,17,1,0,0,3,0,8,4.197049999347146
0,25,0,1,16,1,1,0,0,2,0,6,3.6732696895151076
0,33,0,0,11,14,1,0,0,1,0,5,3.717896012970049
0,33,0,1,24,1,1,0,0,2,0,6,4.0060710131011685
0,52,0,1,26,19,0,0,0,2,0,7,4.121340988555425
1,77,3,1,16,41,1,0,0,2,0,11,5.097447579431165
0,24,0,1,16,1,0,0,0,2,0,6,3.7720552088742005
1,77,18,0,23,47,0,0,0,1,0,7,4.658156880136877
1,90,5,1,20,4,0,1,1,4,0,13,5.080633864210842
1,59,1,3,42,10,0,2,0,5,0,11,4.185810270743963
0,23,0,1,14,1,1,0,0,2,0,6,3.4357554339416274
0,67,0,1,26,34,0,2,0,3,0,10,4.347305377083571
0,52,0,1,20,25,0,0,0,3,0,9,4.051428065028507
1,33,1,2,16,10,0,0,0,4,0,8,4.043801694853791
0,31,0,1,22,1,1,0,0,2,0,6,3.953565664946427
0,34,0,1,26,1,0,0,0,2,0,6,3.8558656947524796
1,37,2,1,17,7,1,0,0,3,0,9,4.131769501279566
1,31,0,1,13,10,1,0,0,3,0,7,3.9292144551992183
0,23,0,1,15,1,0,0,0,2,0,6,3.6211755429194716
0,26,0,1,19,0,0,0,0,2,0,5,3.796217602590056
0,47,0,1,25,15,0,0,0,2,0,7,4.171743778067191
1,81,18,1,27,47,0,0,0,2,0,8,4.745904368800619
1,33,5,1,14,11,1,0,0,2,0,6,4.392582755590972
0,36,1,1,27,1,1,0,0,2,0,6,3.9193819456463705
0,65,0,1,22,36,0,2,0,3,0,12,4.708766613255314
1,315,114,0,9,26,0,1,0,3,0,30,5.052728659359401
0,41,0,1,18,15,1,0,0,2,0,8,4.10971640806369
1,52,0,1,18,27,0,0,0,3,0,9,4.1189237381886405
1,126,0,1,38,26,1,1,0,2,0,11,4.981327767236151
1,44,6,3,32,5,0,0,0,4,0,9,4.115808539574484
0,22,0,1,14,1,0,0,0,2,0,6,3.447401504705915
0,36,0,1,27,1,1,0,0,2,0,6,4.0860486123130375
0,49,0,1,31,11,0,1,0,2,0,8,4.216152190789069
0,30,0,1,22,1,0,0,0,2,0,6,3.9110804962442782
1,64,16,3,43,13,1,2,0,5,0,12,4.553072516654254
1,110,21,1,18,15,1,0,0,3,0,12,4.985930514218215
0,27,0,1,19,1,0,0,0,2,0,6,3.8841550945958057
1,82,5,1,26,18,0,0,0,3,0,14,4.925843584907627
1,217,33,0,22,188,0,0,0,9,2,22,5.0168155211190335
0,27,0,1,16,4,0,1,0,2,1,8,3.9121138909722304
0,34,0,1,25,1,1,0,0,2,0,6,4.02085512047121
1,107,0,0,17,61,0,1,1,3,0,21,4.5314871471759535
1,86,2,1,19,60,0,1,0,3,2,14,4.448911632775905
0,24,0,1,15,1,1,1,0,2,0,7,3.9387218755408675
1,31,0,1,23,1,0,0,0,2,0,6,4.042433003725894
1,40,5,1,22,10,1,0,0,2,0,7,4.484183719779189
