status,url_length,digits_len,num_subdomains,domain_length,path_length,has_ip,uses_https,count_hyphens,count_at,count_dots,suspicious_words,digit_ratio,special_char_count,shannon_entropy,relative_entropy
1,39,1,1,32,0,0,0,0,0,2,0,0.02564102564102564,5,4.057855988582063,0.9552554688704091
0,27,0,1,15,4,0,1,0,0,2,0,0.0,7,3.763965742824082,0.9409914357060205
0,22,0,0,13,1,0,1,0,0,1,0,0.0,5,3.5726236638951625,0.9383479441849393
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,4.023465189601645,0.9648771112693852
0,55,1,1,16,31,0,1,4,0,2,0,0.01818181818181818,12,4.177017332478704,0.9366703404581205
0,22,0,0,15,0,0,0,0,0,1,0,0.0,4,3.51602764126623,0.9501648206912283
1,50,10,2,13,30,1,0,0,0,5,0,0.2,11,4.1970822612219765,0.941169776812165
0,64,0,1,14,43,0,0,2,0,2,0,0.0,12,4.271168704467279,0.9577832041681699
0,62,0,1,11,43,0,1,2,0,2,1,0.0,11,4.1876956092147495,0.95341370081706
1,75,2,1,25,23,0,0,0,1,4,0,0.02666666666666667,13,4.3783631118090565,0.9428291774947176
1,26,2,1,13,6,0,0,0,0,2,0,0.07692307692307693,6,4.026986833359286,0.9657216453452795
0,43,0,1,15,20,0,1,0,0,2,0,0.0,7,4.408254580031926,0.96145924406984
1,169,4,1,14,28,0,1,0,0,5,1,0.023668639053254437,34,4.547960307508102,0.9361832234563263
1,160,16,1,21,57,0,0,1,1,3,2,0.1,19,5.32226917076085,0.9291800074703931
0,67,11,0,11,48,0,1,7,0,1,0,0.16417910447761194,16,4.3528516924850775,0.9260520192792778
1,79,8,0,15,57,0,0,1,0,2,0,0.10126582278481013,13,4.570744477030463,0.9507815734716194
0,42,0,1,16,19,0,0,2,0,3,0,0.0,9,4.094000160564931,0.9472624418272809
1,46,0,0,14,25,0,0,0,0,1,0,0.0,7,4.143476228766491,0.9433462634731797
0,56,0,1,16,32,0,1,0,0,2,0,0.0,10,4.188690584305922,0.9392879950889106
1,32,0,1,24,1,0,0,0,0,2,0,0.0,6,4.226409765557392,0.9622277624196822
1,124,28,4,46,20,0,1,0,0,5,3,0.22580645161290322,19,4.846700295503839,0.9526753210275384
0,66,0,1,20,39,0,0,0,0,3,0,0.0,9,4.312626128926675,0.9406022684478563
0,33,0,1,16,9,0,1,0,0,2,0,0.0,7,4.086526226193701,0.9455331362471924
1,30,0,1,15,8,0,0,1,0,3,0,0.0,9,3.964735178725505,0.9507929224996049
0,90,0,1,15,67,0,1,7,0,2,0,0.0,14,4.2733558416324735,0.9202170926485508
1,38,8,1,25,5,0,1,0,0,2,0,0.21052631578947367,7,4.385956789702441,0.9695803511278718
0,36,0,1,22,6,0,1,0,0,2,0,0.0,7,3.926733681937771,0.9606775240399735
0,51,3,1,15,28,0,1,3,0,2,0,0.058823529411764705,11,4.233521852064553,0.9493411300156279
0,27,0,1,15,4,0,1,0,0,2,0,0.0,7,3.9121138909722304,0.9571007842545989
1,23,0,1,15,1,0,0,0,0,2,0,0.0,6,3.7622673906514947,0.962982530117535
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,4.021268494903765,0.9643503164955894
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.7834651896016456,0.9458662974004114
1,165,13,2,23,135,0,0,4,0,6,0,0.07878787878787878,20,4.641211476844681,0.9122841034262997
0,54,0,1,26,20,0,1,1,0,2,0,0.0,7,4.289713141445622,0.948304275063975
0,72,3,1,24,40,0,1,2,0,3,0,0.041666666666666664,15,4.414096662207429,0.9390816448877034
1,34,3,1,26,1,0,0,0,0,2,0,0.08823529411764706,6,4.035273502696889,0.9677088919587643
0,58,0,1,19,31,0,1,0,0,3,0,0.0,9,4.3450739957852536,0.9476792874754872
1,60,0,1,27,26,0,0,0,0,3,0,0.0,9,4.207751647240615,0.9579798639822843
0,61,1,2,20,34,0,0,0,0,4,0,0.01639344262295082,13,4.561083648683627,0.9592411274942549
0,27,1,1,18,1,0,1,0,0,2,0,0.037037037037037035,6,3.9302703722934544,0.9615427772527958
0,49,1,2,13,29,0,0,1,0,3,0,0.02040816326530612,10,4.140447987839137,0.9580094571071397
1,45,0,0,37,1,0,0,0,0,1,0,0.0,5,3.9745047643853657,0.9356338477544855
1,126,5,1,14,105,0,0,3,0,4,0,0.03968253968253968,19,4.740359917290792,0.9241759328995227
1,66,0,1,23,10,0,0,0,1,5,0,0.0,12,4.370098763843032,0.9531372967948312
1,68,7,3,42,19,0,0,0,0,4,2,0.10294117647058823,9,4.469620657892327,0.9508941558471794
0,34,0,1,26,1,0,0,0,0,2,0,0.0,6,3.7777768114567865,0.9669522908328018
1,81,5,1,12,62,0,0,2,0,4,0,0.06172839506172839,13,4.527897460038843,0.9522617428863784
0,22,0,1,14,1,0,0,0,0,2,0,0.0,6,3.7544418457133446,0.9609795190921057
0,42,0,1,11,24,0,0,1,0,2,0,0.0,8,4.163516459101694,0.9336428529817824
0,31,0,1,13,10,0,1,0,0,2,0,0.0,6,3.9377519554085865,0.9633731506178154
0,107,20,1,18,81,0,1,10,0,2,0,0.18691588785046728,18,4.897480226229505,0.9401140354844544
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,4.056656707462823,0.9549731474053076
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,4.1852301329094015,0.9683710698149587
1,17,0,0,8,1,0,1,0,0,1,0,0.0,5,3.337175341123077,0.9646600103740804
1,52,2,2,22,22,0,1,1,0,4,1,0.038461538461538464,10,4.382568083276077,0.9558569088813168
1,128,24,3,50,20,0,1,1,0,4,3,0.1875,19,4.836412919375524,0.9429023322359238
1,64,7,1,22,34,0,1,0,1,3,0,0.109375,10,4.566428031846025,0.9603651042781359
0,54,5,1,16,31,0,0,2,0,2,0,0.09259259259259259,10,4.43786128959377,0.9556414127046973
1,25,0,0,12,6,0,0,0,0,1,0,0.0,6,3.5238561897747243,0.9522803931920085
1,48,0,1,16,24,0,1,0,0,2,2,0.0,9,4.0068665431825226,0.9432520989357357
0,56,0,1,26,23,0,0,1,0,2,0,0.0,8,4.229130986207537,0.9349116973063151
0,84,5,0,10,20,0,1,4,0,2,0,0.05952380952380952,15,4.451259911969211,0.9469879796117403
1,80,0,1,13,60,0,0,1,0,3,1,0.0,15,4.334340758286915,0.9453383223101997
1,52,0,1,16,28,0,1,2,0,2,0,0.0,9,4.226801439620117,0.9623169349509509
1,18,1,0,6,5,0,0,0,0,1,0,0.05555555555555555,6,3.530493056757482,0.9540739278766086
0,71,0,1,21,42,0,1,4,0,2,0,0.0,12,4.325804078851617,0.956282708377499
0,47,0,1,16,23,0,1,0,0,2,0,0.0,8,4.1286409791530865,0.9399687185042146
1,105,13,1,23,7,0,0,0,0,3,0,0.12380952380952381,16,5.1587853983094325,0.9566917141259491
1,39,2,1,22,10,0,0,1,0,3,1,0.05128205128205128,8,4.109138039864114,0.9355284794659728
1,36,0,0,14,15,0,0,0,0,1,1,0.0,8,3.7080030435786817,0.9270007608946704
1,68,13,3,42,19,0,0,0,0,4,2,0.19117647058823528,9,4.574697820064778,0.9516039265323798
0,29,0,1,17,5,0,0,0,0,2,0,0.0,7,4.073329701949522,0.9588981189199894
0,118,0,2,21,89,0,1,5,0,3,0,0.0,16,4.319024889917744,0.9419978656833979
1,34,0,1,25,1,0,1,0,0,2,0,0.0,6,4.079678649882975,0.960392717854025
0,99,6,1,22,69,0,1,9,0,2,0,0.06060606060606061,17,4.429346777175499,0.9117670039504103
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.082597923010943,0.9610799407689004
0,48,0,1,26,15,0,0,0,0,2,0,0.0,8,4.15726822961739,0.9322417261076331
1,49,7,1,31,11,0,0,1,0,2,0,0.14285714285714285,9,4.319119161352678,0.9420184266879686
0,36,0,1,27,1,0,1,0,0,2,0,0.0,6,4.030493056757482,0.932568281625362
0,25,0,1,18,0,0,0,0,0,2,0,0.0,5,3.9434651896016466,0.9647708964603959
1,47,0,1,16,24,0,0,0,0,2,0,0.0,8,4.120885064757336,0.9534830229202907
0,58,7,1,18,26,0,1,0,0,2,0,0.1206896551724138,10,4.447800823716868,0.9462520722371617
1,37,0,1,10,19,0,1,2,0,2,0,0.0,8,4.134468568039293,0.9566259496381198
0,25,3,0,16,1,0,1,0,0,1,0,0.12,6,3.9736606896881845,0.9721582419260983
0,31,0,1,16,8,0,0,0,0,2,0,0.0,7,3.8732358263763285,0.9683089565940821
0,40,0,1,22,11,0,0,0,0,2,0,0.0,6,3.9464393446710146,0.9464053534070763
0,62,8,1,13,41,0,1,5,0,2,0,0.12903225806451613,13,4.396077617900943,0.9466437887505295
0,49,0,0,9,33,0,0,3,0,1,0,0.0,8,4.400751814413901,0.9476503221835093
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.783465189601646,0.9684082768671314
0,41,0,1,16,17,0,1,0,0,2,0,0.0,8,4.247557492317427,0.9389851478943451
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.91379956460568,0.9575131852228567
0,30,0,1,21,1,0,1,0,0,2,0,0.0,6,3.8477426785812736,0.9619356696453184
0,52,10,1,16,29,0,0,1,0,2,0,0.19230769230769232,8,4.373637440070111,0.9539090972679042
1,60,0,1,25,28,0,0,1,0,3,0,0.0,10,4.194087996100047,0.9404983313505021
1,47,0,2,17,23,0,0,1,0,3,0,0.0,10,4.230358405772797,0.9486317467214579
1,23,1,0,10,6,0,0,0,0,1,0,0.043478260869565216,6,3.621175542919471,0.951100072635856
0,36,0,1,29,0,0,0,1,0,2,0,0.0,6,4.093400348604438,0.9636229280395889
0,74,0,1,13,54,0,0,5,0,2,0,0.0,14,4.628806245213708,0.9433277867161567
0,50,0,1,16,27,0,0,0,0,3,0,0.0,9,4.079079570624174,0.9602516892566901
1,59,0,2,26,20,0,1,1,0,4,0,0.0,13,4.229710109147065,0.9350397209622644
1,43,0,0,12,23,0,1,0,0,3,0,0.0,8,3.960693824268287,0.9323826293489523
0,49,1,2,18,24,0,0,0,0,4,0,0.02040816326530612,10,4.132481466909276,0.9266834476479919
0,41,3,0,13,21,0,0,1,0,2,0,0.07317073170731707,10,4.37548706543539,0.9672658643652815
0,46,0,2,13,26,0,0,1,0,3,0,0.0,12,4.161148163381858,0.9331117772926882
1,42,0,0,21,14,0,0,0,0,1,0,0.0,7,3.841855149474861,0.9213247595930438
0,44,0,0,11,26,0,0,0,0,3,0,0.0,8,3.9696844590546907,0.9184984969441394
0,33,0,0,14,12,0,0,0,0,2,0,0.0,6,3.9225895736416696,0.9596636656987356
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.863465189601646,0.9658662974004115
0,61,0,1,20,34,0,0,0,0,3,0,0.0,11,4.180439698702094,0.9672626677078126
1,57,3,0,10,40,0,0,0,0,2,1,0.05263157894736842,13,4.056832235570405,0.9097195747134434
0,36,0,1,13,16,0,0,0,0,2,0,0.0,7,3.9959065984842446,0.9406720302637557
1,56,6,3,39,10,0,0,2,0,5,0,0.10714285714285714,11,4.338804369244614,0.9591566140560958
0,35,0,1,26,1,0,1,0,0,2,0,0.0,6,4.16429908806447,0.9635280820591716
1,55,0,1,30,17,0,1,1,0,3,0,0.0,10,4.236019377893914,0.9499011847586861
0,78,1,1,18,53,0,0,3,0,2,0,0.01282051282051282,11,4.62092080912983,0.9417207738981136
0,47,4,1,17,23,0,0,1,0,3,0,0.0851063829787234,8,4.247654341779327,0.9525102535549845
1,41,0,0,22,12,0,0,0,0,2,0,0.0,7,3.888312225166194,0.9512776938118352
1,57,0,1,16,33,0,1,0,0,2,0,0.0,8,4.1316990157309155,0.9265079878034929
1,55,4,1,21,27,0,0,0,0,3,0,0.07272727272727272,9,4.301649204701856,0.9509429176585018
0,56,0,1,22,27,0,0,0,0,3,0,0.0,10,4.152976298591637,0.9455091467329093
0,39,0,1,22,10,0,0,0,0,2,0,0.0,6,4.038499898783001,0.9506988728037847
1,19,3,1,11,1,0,0,0,0,2,0,0.15789473684210525,6,3.576617644908665,0.9665385514523044
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.810081020521731,0.9525202551304327
0,37,0,1,28,1,0,1,0,0,2,0,0.0,6,4.262979041070738,0.9705534984704731
0,42,0,1,16,18,0,1,0,0,2,0,0.0,8,4.064354624902157,0.9404031107574643
1,35,3,0,17,10,0,1,0,0,1,0,0.08571428571428572,6,4.014438730983426,0.9627124539637749
1,32,0,0,11,13,0,1,1,0,1,0,0.0,6,4.116729296672174,0.9691147703542015
1,47,0,1,17,23,0,0,0,0,2,0,0.0,11,4.13694650097358,0.9276847039618332
0,149,39,1,18,124,0,0,4,0,2,0,0.26174496644295303,49,3.849194506334443,0.7844467756789455
1,121,8,1,31,82,0,1,2,0,2,0,0.06611570247933884,18,5.219154535433705,0.9396113150404243
1,65,3,1,15,43,0,0,1,0,2,0,0.046153846153846156,11,4.495315798164126,0.9350913071839677
1,204,28,1,20,176,0,1,1,0,2,0,0.13725490196078433,8,5.582010402564014,0.9488949704622243
0,15,0,0,7,1,0,0,0,0,1,0,0.0,5,3.32323142879762,0.9606293157795303
1,101,1,1,30,32,0,1,1,1,5,0,0.009900990099009901,16,4.586789423896517,0.9258392555579479
1,89,0,0,43,39,0,0,1,0,2,1,0.0,10,4.210309342611251,0.9307508957567566
1,91,21,1,18,66,0,0,1,0,2,1,0.23076923076923078,11,4.767457043609197,0.9451000319966123
1,39,8,1,25,6,0,1,0,0,2,0,0.20512820512820512,6,4.458103180234289,0.9723314377234462
0,108,7,1,44,56,0,1,6,0,2,0,0.06481481481481481,13,4.644108018331023,0.9464462122891681
1,58,9,1,14,2,0,1,0,0,2,0,0.15517241379310345,7,4.929113702352964,0.9609751862139937
0,58,0,1,21,30,0,0,0,0,2,0,0.0,9,4.366541452644504,0.9523614319545041
1,52,0,0,9,35,0,1,0,0,3,0,0.0,10,4.120844227998446,0.9700834618662975
0,24,1,1,15,1,0,1,0,0,2,0,0.041666666666666664,6,3.6887218755408675,0.9441579653361984
0,28,0,2,19,1,0,1,0,0,3,0,0.0,7,3.94075983254009,0.9641090293886627
0,73,11,1,13,53,0,0,5,0,2,0,0.1506849315068493,16,4.505332957363194,0.9475162041821753
1,26,3,0,10,8,0,1,0,0,1,0,0.11538461538461539,5,4.103909910282363,0.966096972534149
1,68,18,1,22,38,0,1,0,0,2,0,0.2647058823529412,7,4.601306223221492,0.9377234184392631
0,41,0,1,16,17,0,1,0,0,2,0,0.0,8,4.189886078254005,0.9539124054479902
0,33,0,0,14,11,0,1,0,0,1,0,0.0,6,3.7834959231633984,0.9256343287040235
0,49,0,0,6,36,0,0,0,0,2,0,0.0,8,4.22208064090036,0.9467755090704887
0,26,0,2,18,1,0,0,0,0,3,0,0.0,7,3.6902603909683838,0.944551760706165
1,30,3,1,23,0,0,0,0,0,2,0,0.1,5,3.9898980954642873,0.9568273036287808
0,45,3,1,13,25,0,0,0,0,2,0,0.06666666666666667,8,4.214432130654918,0.9450603778834834
1,84,21,1,20,57,0,0,0,0,2,1,0.25,10,4.765779440837205,0.9367693857525897
1,55,10,1,19,29,0,0,1,0,2,0,0.18181818181818182,9,4.474554204780527,0.9410431272547689
1,128,15,3,50,20,0,1,1,0,4,3,0.1171875,19,4.751134982402209,0.9262766290544863
1,49,2,1,15,27,0,0,0,0,3,0,0.04081632653061224,10,4.051375988316682,0.9223777788249227
1,69,4,6,61,1,0,0,0,0,7,0,0.057971014492753624,11,4.309176950714095,0.9279307486313729
1,105,9,1,18,7,0,1,0,0,2,0,0.08571428571428572,16,5.298424419141378,0.9436684292234033
1,47,6,1,21,19,0,0,0,0,2,0,0.1276595744680851,7,4.644910394184799,0.956140091705489
0,64,0,1,26,31,0,0,2,0,3,0,0.0,9,4.304632914624721,0.9652873466282953
0,30,0,1,21,1,0,1,0,0,2,0,0.0,6,3.8729055953200557,0.9682263988300139
1,56,0,0,21,28,0,0,0,0,1,0,0.0,9,4.209141424086756,0.9438739696098256
1,38,4,1,23,8,0,0,0,0,2,0,0.10526315789473684,7,4.273728829005326,0.9583572962850548
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.782122224145306,0.9680645340815387
0,71,0,1,19,44,0,1,3,0,2,0,0.0,12,4.374323000514383,0.9419591868814058
1,50,0,2,23,20,0,0,0,0,3,0,0.0,11,4.2528786893420305,0.953681781231487
0,120,7,1,17,96,0,0,1,0,2,0,0.058333333333333334,17,4.418511898598417,0.9004708404448262
0,68,8,0,9,51,0,1,4,0,1,0,0.11764705882352941,14,4.39784735610944,0.9356246691423756
1,100,5,0,20,73,0,0,1,0,1,3,0.05,14,4.475274166548139,0.90333000272221
1,45,0,3,37,1,0,0,0,0,4,0,0.0,8,4.218870595993136,0.9460556763245824
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.8731406795131322,0.9475659669430422
0,33,0,1,21,4,0,1,1,0,2,0,0.0,8,3.922589573641669,0.9596636656987355
1,68,0,1,17,44,0,0,1,0,4,2,0.0,11,4.307054718002723,0.9393871198129272
1,204,79,1,15,23,0,1,0,0,3,2,0.3872549019607843,17,4.734366802140299,0.9305948662175859
0,66,7,1,23,36,0,0,0,0,3,0,0.10606060606060606,11,4.252654068017075,0.9401118210225474
1,130,26,1,30,39,0,1,5,0,5,0,0.2,22,4.930678610634001,0.9464867548610271
1,107,12,1,28,38,0,0,1,0,4,0,0.11214953271028037,15,4.865912753397389,0.9340543838057594
1,52,0,1,16,29,0,0,0,0,2,0,0.0,10,3.981515141501588,0.9372841530137058
0,74,0,1,19,47,0,1,4,0,2,0,0.0,13,4.09174884562402,0.9467415365989928
1,27,0,1,19,1,0,0,0,0,2,0,0.0,6,3.810081020521731,0.9525202551304327
1,56,0,2,37,12,0,0,0,0,4,0,0.0,8,4.189437798233895,0.9394555531976277
1,90,4,1,20,53,0,1,1,0,2,0,0.044444444444444446,14,5.375147613396137,0.9573331058291182
1,54,13,1,18,29,0,0,1,0,2,0,0.24074074074074073,9,4.587858798299508,0.9543416021249064
1,70,11,3,44,19,0,0,0,0,5,1,0.15714285714285714,10,4.529093467397183,0.9525132750956675
0,78,1,1,14,56,0,1,4,0,3,0,0.01282051282051282,13,4.511327905465516,0.9487770012251325
1,54,0,1,26,21,0,0,0,0,4,1,0.0,8,4.138991558345295,0.9576724710532615
1,53,3,1,21,25,0,0,0,0,2,0,0.05660377358490566,9,4.284458313732673,0.947142617997266
0,31,0,1,16,8,0,0,0,0,2,0,0.0,7,3.9134007456613777,0.9574156139519261
0,41,0,1,19,15,0,0,0,0,3,0,0.0,8,4.11073699294092,0.9511349801963915
0,44,6,1,17,20,0,0,0,0,3,0,0.13636363636363635,8,4.282739857027811,0.9603779636689486
0,39,0,1,30,1,0,1,0,0,2,0,0.0,6,4.038499898783,0.9506988728037845
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.6423714487439023,0.956667167445335
1,66,29,0,10,49,0,0,0,0,2,0,0.4393939393939394,14,4.386245243748387,0.9124030396888241
0,62,2,1,14,41,0,0,0,0,2,0,0.03225806451612903,9,4.31777515060621,0.9417252921756895
0,35,0,2,26,1,0,1,0,0,3,0,0.0,7,4.050013373778755,0.9534092474416094
0,25,0,1,18,0,0,0,0,0,2,0,0.0,5,3.973660689688185,0.9721582419260985
0,23,0,1,14,1,0,1,0,0,2,0,0.0,6,3.588354347173234,0.9697102562113445
1,126,24,3,50,20,0,1,1,0,4,3,0.19047619047619047,19,4.740520918212512,0.9397602181836284
0,73,7,0,17,49,0,0,4,0,1,0,0.0958904109589041,11,4.509753286084207,0.9283184291184695
1,116,25,0,13,60,0,0,0,0,5,2,0.21551724137931033,14,5.125662327559534,0.944602329460228
1,40,0,2,31,1,0,1,1,0,3,0,0.0,8,3.918453957701921,0.9224389882598123
0,35,0,1,27,1,0,0,0,0,2,0,0.0,6,4.050013373778755,0.971243696799803
0,20,0,0,11,1,0,1,1,0,1,0,0.0,6,3.546439344671015,0.9583832232923284
1,30,6,1,22,1,0,0,0,0,2,0,0.2,6,3.7110804962442776,0.9498808337289152
1,68,19,1,18,1,0,0,4,0,2,0,0.27941176470588236,12,4.565404666450817,0.9397740894889871
1,68,0,1,15,46,0,0,1,0,2,0,0.0,11,4.233095834952137,0.9492455983091578
0,88,4,1,14,10,0,1,1,0,4,0,0.045454545454545456,15,4.665517029285391,0.9417303507944883
0,33,0,1,26,0,0,0,0,0,2,0,0.0,5,4.028946391954607,0.9484498921424718
0,25,2,1,17,1,0,0,0,0,2,0,0.08,6,3.833269689515107,0.9583174223787767
0,35,0,1,15,12,0,1,0,0,2,0,0.0,7,3.992870516635899,0.9575401272816243
0,97,0,1,26,63,0,1,5,0,2,0,0.0,13,4.060959378687693,0.9106450610691574
1,46,2,2,27,12,0,0,0,0,3,0,0.043478260869565216,8,4.2675959232131575,0.9307809873127466
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.6898916687500076,0.9444573832954459
1,44,0,0,19,18,0,0,0,0,1,0,0.0,8,4.246157118972431,0.9261050920928067
1,58,0,0,22,15,0,0,0,0,2,0,0.0,9,4.627221029864569,0.952498792091931
1,55,0,1,19,28,0,1,2,0,2,0,0.0,12,4.280535396361308,0.946275399329881
0,48,6,1,20,20,0,1,0,0,3,0,0.125,8,4.016541406655651,0.9632167018031239
0,30,0,1,23,0,0,0,0,0,2,0,0.0,5,4.12323142879762,0.970645430212419
1,24,0,0,8,9,0,0,0,0,2,0,0.0,6,3.772055208874201,0.9654878007370165
0,66,0,1,31,28,0,0,1,0,2,0,0.0,8,4.221959650608547,0.9208275203874593
1,45,5,0,13,24,0,1,0,0,1,0,0.1111111111111111,8,4.29686559608929,0.9371648285920438
0,39,0,1,19,13,0,0,1,0,2,0,0.0,8,4.089781950065051,0.9462864398190869
1,54,0,1,17,30,0,0,2,0,3,0,0.0,13,3.9372027258964115,0.9441902970759892
0,58,6,1,22,29,0,0,0,0,2,0,0.10344827586206896,10,4.3038609005169235,0.9386905345114559
0,46,0,1,24,15,0,0,1,0,2,0,0.0,9,4.186954489636055,0.9388986865809359
1,32,0,0,10,15,0,0,0,0,2,0,0.0,7,3.765319531114783,0.9413298827786958
1,100,23,1,18,75,0,0,1,0,3,1,0.23,13,4.743563380781242,0.9403633555469549
0,61,0,1,16,38,0,0,0,0,2,0,0.0,10,4.354688723015055,0.9497763007505772
1,61,19,1,13,25,0,1,1,0,3,0,0.3114754098360656,12,4.525022485729205,0.9412707318461194
0,74,4,1,14,10,0,1,1,0,4,0,0.05405405405405406,15,4.545149102168524,0.9558899343255727
0,50,0,1,19,24,0,0,0,0,3,0,0.0,9,4.343465189601647,0.9601869570473733
1,29,3,1,20,1,0,1,0,0,2,0,0.10344827586206896,6,4.142295219190902,0.9584368661966037
0,47,0,1,19,20,0,1,2,0,2,0,0.0,9,4.153007937189823,0.9609155557452785
0,24,0,1,16,1,0,0,0,0,2,0,0.0,6,3.5220552088742005,0.9517936994372921
0,27,0,1,19,1,0,0,1,0,2,0,0.0,7,3.884155094595805,0.9710387736489513
1,165,39,1,18,140,0,0,3,1,4,0,0.23636363636363636,12,5.0782902837398725,0.9358721907808332
1,50,0,3,23,20,0,0,0,0,4,0,0.0,9,4.199079570624174,0.9416176611106594
0,87,8,1,17,62,0,1,4,0,2,0,0.09195402298850575,16,4.593139438298281,0.9454832044228003
0,91,9,0,12,71,0,1,0,0,2,0,0.0989010989010989,16,4.58035127257673,0.9334529032858346
0,70,1,1,21,42,0,0,2,0,2,0,0.014285714285714285,12,4.346511766666806,0.9359703636467815
0,27,0,1,16,4,0,0,0,0,2,0,0.0,7,3.6898916687500076,0.9444573832954459
0,55,0,1,20,28,0,0,1,0,3,0,0.0,9,4.117254487427742,0.9373763531013196
1,36,1,1,29,0,0,0,0,0,2,0,0.027777777777777776,5,4.027719015921097,0.9481609568841309
1,38,0,1,18,13,0,0,0,0,3,0,0.0,8,4.1287347499440905,0.9552992690526687
1,128,17,3,50,20,0,1,1,0,4,3,0.1328125,19,4.810280279000943,0.9304352147582344
0,74,5,1,14,53,0,0,14,0,2,0,0.06756756756756757,21,4.1574492257263715,0.8952579614503634
0,33,0,1,25,1,0,0,0,0,2,0,0.0,6,3.98319563424773,0.9552199698723609
1,63,0,0,27,28,0,1,1,0,1,0,0.0,8,3.848800360553582,0.9060419106430442
1,36,0,0,28,1,0,0,0,0,1,0,0.0,5,4.117861029749888,0.937514444742648
0,58,1,0,15,36,0,0,5,0,1,0,0.017241379310344827,11,4.1659298660341655,0.934184044581713
1,68,24,0,10,51,0,0,0,0,2,0,0.35294117647058826,9,4.745047951321749,0.9490095902643498
0,65,0,1,26,32,0,0,0,0,3,0,0.0,9,3.986538931341101,0.9223982546255197
0,22,1,1,11,4,0,0,0,0,2,0,0.045454545454545456,6,3.538310595615005,0.9561865251496294
1,15,1,0,4,4,0,0,0,0,1,0,0.06666666666666667,5,3.32323142879762,0.9606293157795303
1,129,19,4,54,20,0,0,1,0,5,3,0.14728682170542637,20,4.754358005055083,0.9508716010110166
0,37,0,1,28,1,0,1,0,0,2,0,0.0,6,4.060012149061902,0.9557630482660121
1,29,1,1,22,0,0,0,0,0,2,0,0.034482758620689655,5,3.9488593407620454,0.9469856986387516
1,171,52,1,18,10,0,0,0,1,4,0,0.30409356725146197,22,4.976818548599418,0.9416158586452372
0,39,0,1,19,13,0,0,0,0,3,0,0.0,7,3.9065704878156495,0.9368443045053394
1,50,0,0,20,23,0,0,1,0,1,0,0.0,7,4.1361746300696405,0.9570206952222413
0,82,4,1,14,10,0,1,1,0,4,0,0.04878048780487805,15,4.712309743391443,0.9511754173954922
0,16,0,0,9,0,0,0,0,0,1,0,0.0,4,3.75,0.9849357563894758
1,79,1,2,24,35,0,1,0,1,7,0,0.012658227848101266,14,4.302145984006746,0.9383165038601893
1,46,0,1,25,14,0,0,0,0,2,0,0.0,8,3.7871640651672913,0.9467910162918228
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.7532696895151076,0.9606794963068364
1,57,0,2,28,22,0,0,0,0,3,0,0.0,11,4.202439190137591,0.956770375552447
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,3.5843031793467124,0.96861547609463
0,67,0,0,9,51,0,0,0,0,1,0,0.0,11,4.1834180637798974,0.9381056649228892
1,52,4,3,34,11,0,0,0,0,5,1,0.07692307692307693,9,4.303724516543195,0.9514016959092474
0,30,0,1,16,6,0,1,0,0,2,0,0.0,7,4.081727678869736,0.9608750775412552
1,49,0,0,21,14,0,1,1,0,1,1,0.0,9,4.2928547434383315,0.9244159526065298
0,16,0,0,9,0,0,0,0,0,1,0,0.0,4,3.452819531114783,0.9631396508109106
1,57,1,2,39,10,0,1,3,0,4,0,0.017543859649122806,11,4.3277944011503395,0.9319397983683648
1,30,3,1,23,0,0,0,0,0,2,0,0.1,5,3.9898980954642873,0.9568273036287808
1,70,0,0,18,45,0,0,6,0,1,0,0.0,12,3.8659165475747503,0.9100712136306777
1,240,45,1,15,85,0,0,2,0,7,0,0.1875,31,5.373516779046028,0.909703115720642
1,57,10,1,21,29,0,0,1,0,2,0,0.17543859649122806,9,4.510362330212912,0.9485739311730724
0,73,0,1,24,42,0,0,3,0,3,0,0.0,11,4.176843726077395,0.9233528282915713
0,23,0,1,10,6,0,0,0,0,2,0,0.0,7,3.5342190211803413,0.9550808256257038
1,69,18,1,18,44,0,0,0,0,2,0,0.2608695652173913,8,4.569205624769985,0.9504614697377726
0,24,0,1,15,1,0,1,0,0,2,0,0.0,6,3.4591479170272446,0.9649049094185497
0,51,2,1,18,25,0,1,3,0,2,0,0.0392156862745098,9,4.267548077427486,0.9307705519415383
1,31,0,1,14,9,0,1,0,0,3,0,0.0,7,3.7843684875968613,0.9460921218992153
