url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy,status
29,0,1,21,1,0,1,0,2,0,7,3.926272374139508,1
96,14,1,24,65,0,1,0,2,0,14,4.5715207733441945,0
127,18,3,50,19,1,1,0,4,3,18,4.787449957682059,1
44,5,1,21,16,0,0,0,3,1,8,4.345350936622435,0
65,0,1,14,44,0,4,0,3,0,12,4.2284699832726425,0
403,164,0,12,384,0,2,0,4,0,113,3.813925199030139,1
61,19,1,13,25,1,1,0,3,0,12,4.525022485729205,1
51,0,1,19,25,0,1,0,2,0,8,4.233521852064552,0
23,0,1,15,1,0,0,0,2,0,6,3.936180434129755,0
32,1,1,20,5,0,0,0,2,0,7,4.077819531114783,1
55,1,1,16,31,1,4,0,2,0,12,4.177017332478704,0
56,0,0,19,30,0,1,0,1,1,8,4.272563191663423,1
34,0,1,17,9,1,0,0,2,0,7,4.02085512047121,0
48,0,1,11,30,0,3,0,2,0,11,4.0957136787344055,0
53,0,1,25,21,0,1,0,3,0,9,4.063036851590982,0
81,20,1,27,47,0,0,0,2,0,8,4.7229625101595865,1
43,0,1,35,1,0,0,0,2,0,6,3.695884011526128,1
38,0,1,20,11,0,0,0,3,0,7,4.023471592049353,0
27,0,1,20,0,0,0,0,2,0,5,3.95822916866988,0
79,7,1,21,51,0,2,0,3,0,12,4.400061648481551,0
83,0,1,18,58,0,1,0,2,0,11,4.3239711677522985,0
59,23,1,18,34,0,0,0,2,0,7,4.719436431004371,1
38,0,1,29,1,1,0,0,2,0,6,4.0433370526326025,0
30,12,0,6,4,0,0,0,1,0,7,4.0062389286533895,1
38,0,1,29,1,1,2,0,2,0,8,4.135699552746468,0
47,0,1,18,22,0,1,0,2,0,8,4.044084203599105,0
30,0,0,22,1,0,0,0,1,0,5,3.815922063835167,0
45,0,1,20,17,1,0,0,3,0,9,3.966759974483216,0
76,16,2,26,43,0,0,0,4,0,14,4.6341748435212935,0
66,0,1,20,38,1,3,0,3,0,12,4.101530303607423,0
35,0,2,26,1,1,0,0,3,0,7,3.914159445145514,0
84,23,0,10,67,0,2,0,2,0,11,4.866388071532032,1
25,0,1,16,1,1,0,0,2,0,6,3.703465189601646,1
37,2,1,29,1,0,0,0,2,1,6,3.969607339117404,1
63,0,1,16,40,0,1,0,3,0,10,4.303598425147152,0
22,4,0,6,8,1,0,0,1,0,5,3.936260027531526,1
35,0,1,19,9,0,1,0,2,0,8,3.957295873840569,0
65,19,1,17,40,1,1,0,2,0,9,4.808616228573362,0
41,0,1,16,17,1,2,0,2,0,9,4.324270834457101,0
22,11,2,14,1,0,0,0,3,0,7,3.538310595615006,1
130,0,1,34,89,0,9,0,3,0,17,4.295311529051741,0
126,17,3,50,20,1,1,0,4,3,19,4.739523322823045,1
49,0,0,14,27,1,2,0,1,0,8,3.841365905552329,0
33,3,1,26,0,0,0,0,2,0,5,4.081532376606413,1
79,0,2,19,52,1,0,0,4,0,11,4.2979391734318115,0
46,0,1,12,27,0,0,0,3,0,9,4.317389272244751,1
23,0,1,13,3,0,0,0,2,0,6,3.708132064658602,0
85,22,1,61,17,0,1,0,3,0,9,4.764797407410398,1
59,4,1,15,8,0,0,0,2,0,11,4.5627396090071395,0
31,0,1,22,1,1,1,0,2,0,7,4.018081793978685,0
174,40,1,37,129,1,15,0,2,0,26,4.946799385671076,1
41,0,1,14,20,0,0,0,3,0,9,3.98587320077595,1
40,0,1,24,8,1,1,0,2,0,9,4.393942707918268,0
34,0,1,27,0,0,0,0,2,0,5,4.02085512047121,0
33,0,1,24,1,1,1,0,2,0,7,4.078506150239447,1
19,2,1,12,0,0,0,0,2,0,5,3.826874881864637,0
127,17,3,50,19,1,1,0,4,3,18,4.684193543406158,1
44,0,1,16,20,1,0,0,2,0,8,4.044912733238945,0
31,0,1,23,1,0,0,0,2,0,6,3.92599298842148,1
43,3,1,26,10,0,0,0,3,1,7,4.289198406107188,1
32,4,1,24,0,1,0,0,2,0,5,4.038909765557392,1
41,0,1,18,15,1,0,0,3,0,8,4.104281809855787,1
58,0,1,26,25,0,0,0,3,0,10,4.206697589768652,1
59,0,2,26,20,1,1,0,4,0,13,4.229710109147065,1
35,1,0,22,6,0,1,0,2,0,7,3.9760107890421,1
31,0,1,22,1,1,1,0,2,0,7,3.840347116419752,0
52,2,1,19,26,0,0,0,2,0,8,4.036106305756777,0
55,5,1,19,28,1,0,0,2,0,9,4.295021423309123,0
121,0,1,13,100,1,17,0,2,0,23,4.2616079649896825,0
59,0,1,20,31,1,3,0,3,0,10,4.268094219426564,0
61,0,1,28,26,0,2,0,2,0,9,4.25442842955418,0
56,10,1,20,29,0,0,0,5,0,12,4.356312404804366,1
87,8,1,21,58,1,5,0,2,0,15,4.498674066644466,0
31,0,1,23,1,0,0,0,2,0,6,3.796960730356965,0
44,3,0,10,27,0,0,0,1,0,8,4.120934959783183,1
71,0,1,31,33,0,2,0,3,0,10,4.124361855182643,0
256,167,0,15,40,1,4,0,2,0,16,4.039226436331809,1
36,2,1,11,18,0,1,0,2,0,7,4.287301737252941,0
21,0,1,14,0,0,0,0,2,0,5,3.5585186130489053,0
86,2,1,19,60,0,1,0,3,2,14,4.448911632775905,1
71,0,1,15,49,0,1,0,3,0,12,4.199585367323303,0
48,0,1,39,1,1,1,0,2,0,7,4.066340563438216,1
46,0,1,15,24,0,1,0,2,0,9,4.075101293381129,0
57,0,1,28,21,1,3,0,3,0,11,4.178843085436777,1
49,0,1,16,25,1,2,0,2,0,8,4.278302834822065,0
61,0,2,25,29,0,0,0,4,0,11,4.2232786831625395,1
30,0,2,23,0,0,0,0,3,0,6,4.256564762130954,0
34,0,1,25,1,1,1,0,2,0,7,4.175123135113461,1
72,8,0,15,49,1,3,0,1,0,13,4.379510203934193,0
33,0,1,20,1,1,2,0,2,0,12,3.98319563424773,0
25,5,0,10,7,1,0,0,1,0,5,4.213660689688184,1
171,52,1,18,10,0,0,1,4,0,22,4.976818548599418,1
128,26,3,50,20,1,1,0,4,3,19,4.855992899271435,1
72,14,1,17,47,1,2,0,2,0,10,4.539949356493821,0
29,0,0,11,10,1,0,0,1,0,5,3.8798938235206664,0
51,0,1,27,17,0,2,0,3,0,10,4.2406694594488705,0
97,4,1,21,68,1,1,0,3,0,14,4.493789714291881,0
41,0,1,23,11,0,1,0,2,0,9,3.756926323997588,1
50,12,1,16,27,0,1,0,3,0,12,4.768367439558378,0
23,0,1,14,1,1,0,0,2,0,6,3.936180434129755,0
177,33,0,11,73,0,1,0,4,3,20,5.358158827544887,1
99,10,2,30,61,1,7,0,4,0,17,4.5107830155958215,0
123,20,1,17,99,0,12,0,3,0,22,4.615296409886075,0
60,0,0,15,37,1,0,0,1,0,10,3.989631221614229,1
44,0,2,14,23,0,2,0,3,0,10,4.172404562203417,0
66,0,1,17,41,1,2,0,2,0,10,4.101772916198385,0
84,7,1,20,26,1,0,1,5,0,15,4.853527173181364,1
46,0,1,20,18,1,0,0,2,0,8,4.229871195093383,0
86,24,2,22,34,0,1,0,3,0,12,5.102851527630876,1
34,0,1,14,12,1,0,0,3,0,7,3.8221819586428727,0
46,6,3,38,1,0,2,0,4,0,10,4.363038521594966,1
92,13,1,17,10,1,0,0,3,0,14,5.30819741770783,1
43,0,1,21,15,0,0,0,2,0,8,4.08267318468309,1
53,0,1,15,31,0,2,0,2,0,12,4.213190738761427,1
39,0,1,19,12,1,0,0,2,0,8,3.9040098347359096,1
37,0,0,18,12,0,0,0,2,0,6,4.1548709329626305,1
31,0,1,23,1,0,0,0,2,0,6,4.042433003725894,1
33,0,1,16,9,1,0,0,2,0,6,3.957294029027326,0
385,60,1,35,1,1,2,1,4,0,15,5.927670486394682,1
22,0,1,9,6,0,0,0,2,0,6,3.606936732175321,0
24,0,1,15,1,1,0,0,2,0,6,3.740601562950723,0
30,0,1,15,8,0,1,0,3,0,9,3.964735178725505,1
63,2,1,21,35,0,0,0,2,0,10,4.232325012517421,1
33,1,1,19,7,0,0,0,2,1,6,4.066677073707229,1
56,0,0,15,34,0,0,0,2,0,11,4.053090083530328,1
243,26,0,12,224,0,2,0,4,0,81,4.33081266800005,1
1641,267,1,22,25,1,32,0,3,0,73,5.996951720132783,1
35,4,1,27,0,1,0,0,2,0,5,4.147439360470671,1
72,0,0,14,51,0,1,0,3,0,13,4.402225093148078,1
48,0,1,29,12,0,1,0,2,0,8,3.985087760732173,1
41,0,0,13,21,0,0,0,2,0,8,3.955504603267742,1
85,9,0,10,68,0,8,0,1,0,17,4.430144795953051,0
49,0,1,17,25,0,1,0,2,0,9,4.278302834822065,0
72,0,1,22,21,1,1,1,5,1,13,4.261590412327623,1
59,0,1,15,36,1,3,0,2,0,10,4.067497559026234,0
227,72,1,22,31,1,0,0,4,2,19,4.842255442258727,1
126,19,3,50,19,0,1,0,4,3,18,4.7871641479235105,1
47,0,1,14,25,1,0,0,3,0,8,4.266730872678044,1
49,4,1,25,17,0,0,0,3,0,7,4.346567691310766,0
35,0,1,19,9,0,0,0,3,0,7,3.840156860408858,1
48,0,1,39,1,1,0,0,2,0,6,4.280187698990102,1
44,4,1,12,24,1,1,0,2,0,9,4.473429846245157,0
98,10,1,11,79,1,0,0,4,0,16,4.705357737615909,0
128,28,3,50,20,1,1,0,4,3,19,4.865720340660783,1
49,0,0,26,16,0,1,0,1,0,7,4.027476425527099,1
72,1,1,17,48,0,0,0,3,0,11,4.528883641464241,0
131,24,0,15,109,0,0,0,1,2,11,5.253464773086496,1
89,4,1,17,3,1,1,0,5,0,14,4.988342459674883,1
49,6,0,12,6,0,0,0,1,0,9,4.459012079154173,1
28,0,1,19,1,1,0,0,2,0,6,3.9407598325400897,0
29,0,0,13,9,0,1,0,1,0,8,3.853863219997788,0
62,0,1,11,43,1,3,0,3,0,11,4.226880440551377,0
31,0,1,22,1,1,1,0,2,0,7,3.889049535914169,0
22,0,1,13,1,1,0,0,2,0,6,3.447401504705915,0
24,0,1,17,0,0,0,0,2,0,5,4.001629167387823,0
37,6,1,29,1,0,0,0,2,0,6,4.283381405994076,1
34,0,0,11,15,1,0,0,1,0,5,3.998652546878166,0
55,6,1,17,31,0,0,0,3,0,10,4.178833068298884,0
26,0,1,18,1,0,0,0,2,0,6,3.844106544814537,0
51,0,1,28,16,0,3,0,3,0,10,4.105495871417869,0
59,0,1,25,27,0,0,0,3,0,9,4.198604974170462,0
37,5,2,15,15,0,0,0,3,0,8,4.060012149061901,1
35,2,0,9,19,0,0,0,1,0,7,3.9760107890421,0
22,0,1,14,1,0,0,0,2,0,6,3.663532754804254,1
31,2,1,23,1,0,0,0,2,0,7,3.8456631498513816,0
57,0,1,21,29,0,0,0,2,0,10,4.1874435239573575,1
92,28,1,22,63,0,1,0,2,0,12,4.706166744360949,1
120,8,1,18,17,1,0,0,3,1,15,4.835120981297359,1
102,37,0,6,9,1,0,0,3,0,19,4.916634411697293,1
23,0,1,16,0,0,0,0,2,0,5,4.001822825622231,0
34,0,1,25,1,1,2,0,2,0,8,3.9620315910594455,0
60,0,2,16,36,1,3,0,3,0,12,4.222964554947562,0
28,0,1,19,1,1,0,0,2,0,6,3.838804369244613,0
105,20,1,50,12,0,5,0,3,1,14,4.8986704338934075,1
27,0,1,20,0,0,0,0,2,0,5,3.91211389097223,1
204,28,1,27,23,1,2,0,2,1,15,5.719484154770554,1
56,0,0,16,32,1,1,0,1,0,8,4.008335843768246,0
28,0,1,13,7,1,0,0,2,0,8,3.7534343861887858,0
44,0,1,19,10,0,0,0,3,0,9,4.220128777433187,0
52,0,1,17,27,1,0,0,3,0,10,4.459491160199154,0
40,0,1,14,19,0,0,0,3,0,9,4.037326145256007,1
119,8,3,42,19,1,0,0,4,3,17,4.589082805026307,1
47,4,1,17,23,0,1,0,3,0,8,4.247654341779327,0
45,8,1,14,24,0,0,0,3,0,9,4.366759974483215,0
141,47,1,48,85,1,0,0,2,0,9,5.192857343688869,1
84,6,1,16,46,1,0,0,2,0,12,5.2388191729027955,1
15,2,0,4,4,0,0,0,1,0,5,3.32323142879762,1
23,0,1,16,0,0,0,0,2,0,5,3.675310868912365,0
70,0,1,14,49,0,0,0,2,0,11,4.345454139221848,0
118,13,3,42,19,0,0,0,4,3,17,4.595810147210012,1
99,12,0,11,81,0,0,0,1,0,7,5.492957696200646,1
63,0,0,9,47,0,5,0,1,0,12,4.30267744911313,0
43,0,1,25,11,0,0,0,2,0,6,4.045239685277583,0
96,19,0,14,75,0,1,0,2,1,12,4.727805903536661,1
40,10,2,13,10,0,0,1,4,0,12,4.571928094887363,1
56,3,1,26,23,0,0,0,3,0,8,4.135055984705023,1
35,0,1,18,9,1,1,0,2,3,7,4.150292659616668,1
67,6,1,17,42,1,0,0,3,0,12,4.618421750760891,0
59,5,1,18,33,1,1,0,2,0,9,4.448687813190182,0
37,0,1,29,1,0,3,0,2,0,9,4.11136713635623,1
48,9,2,34,7,0,2,0,3,0,9,4.5998747399889846,1
80,13,1,13,58,1,1,0,3,1,16,4.8643861082107644,1
29,0,1,20,1,1,0,0,2,0,6,3.814371943179628,0
45,0,3,28,10,0,0,0,5,0,9,4.064323519495731,1
69,9,2,36,26,0,2,0,4,1,11,4.436665812773947,1
77,25,1,27,42,1,0,0,3,0,8,4.703103060254539,1
76,0,0,17,52,0,1,0,1,0,12,4.196775257532113,1
70,0,1,15,48,0,1,0,3,0,12,4.6363759674589975,0
60,22,0,12,41,0,0,0,1,0,7,4.35091982167033,1
86,15,0,10,68,1,2,0,2,0,12,4.823563662588293,1
29,0,1,21,1,0,0,0,2,0,6,3.9523029776623857,0
105,15,1,16,63,1,6,0,2,0,17,4.987576708655188,0
34,0,1,26,1,0,0,0,2,0,6,4.02085512047121,0
35,0,1,28,0,0,0,0,2,0,5,3.760250246633719,0
58,0,0,29,22,0,2,0,1,0,9,4.252919203234454,1
94,0,1,22,42,1,0,1,4,0,15,4.64309134791432,1
28,0,1,20,0,1,1,0,2,0,6,4.110577243331643,0
37,0,0,16,14,0,0,0,1,0,7,3.794894002719832,1
112,0,0,17,61,0,2,1,3,0,18,4.451627656127492,1
24,0,2,16,1,0,0,0,3,0,7,3.8239348962840567,0
34,0,1,21,1,1,0,0,2,0,10,4.160704752887782,0
47,0,0,23,7,0,1,0,1,0,11,4.3154647887515205,1
32,0,0,11,13,1,1,0,1,0,6,4.1136085007312415,1
39,0,2,18,13,1,0,0,3,0,8,4.150410872541982,0
44,0,1,18,18,1,0,0,2,0,8,4.107523812833569,0
42,5,1,16,9,1,0,0,3,0,9,4.33209539866017,0
38,0,1,29,1,1,1,0,2,0,7,3.977804815904363,1
39,0,0,12,4,0,0,0,1,0,8,4.2336188853070205,1
62,6,1,17,10,1,0,1,4,0,11,4.490824440173962,1
23,0,0,10,5,1,0,0,1,0,5,3.588354347173234,1
35,0,1,26,1,1,1,0,2,0,7,3.911306145999517,1
60,5,1,16,36,1,0,0,2,0,12,4.685487053689447,0
30,0,1,21,1,1,0,0,2,0,6,4.1898980954642875,0
97,0,1,15,75,0,9,0,2,0,18,4.275201019047588,0
17,0,1,10,0,0,0,0,2,0,5,3.175123135113461,0
27,0,0,19,1,0,0,0,1,0,5,3.884155094595805,1
66,0,1,21,38,0,3,0,3,0,10,4.322834892952672,0
35,0,1,27,0,1,1,0,2,0,6,4.028445159431229,1
113,9,1,15,76,1,0,0,2,0,13,5.286777250935681,1
46,1,1,13,25,1,2,0,2,0,10,4.072930304900479,0
58,0,1,25,26,0,3,0,2,0,10,4.022714236957324,0
73,18,1,50,16,0,1,0,3,0,9,4.718590443588818,1
60,0,1,23,30,0,4,0,3,0,11,4.344413829577611,0
35,1,0,12,15,1,2,0,1,0,8,4.307714802597437,1
43,2,1,12,24,0,0,0,3,0,9,4.135940488298282,0
122,19,4,46,20,1,0,0,5,3,19,4.799750765726154,1
127,22,3,50,19,1,1,0,4,3,18,4.741412720105685,1
263,34,12,179,47,0,1,0,14,2,29,5.345567892628931,1
44,1,2,19,17,1,0,0,3,0,8,4.237285311573266,1
132,8,1,16,24,1,1,0,3,0,11,5.379335740728435,1
90,14,0,6,1,1,1,0,6,0,15,4.4439342096685515,1
36,1,2,13,16,0,0,0,3,0,8,4.329239931817578,0
61,0,1,24,30,0,0,0,3,0,10,4.241251271563514,1
30,3,1,22,1,0,0,0,2,0,6,4.0062389286533895,0
56,0,1,21,28,0,5,0,3,0,12,4.226935395914428,0
32,0,2,24,1,0,1,0,3,0,8,3.6665301730294657,1
141,4,1,29,95,1,2,0,2,0,18,5.2976812257258645,1
54,6,1,18,28,1,1,0,3,0,10,4.482127206733829,0
268,39,1,26,18,0,0,0,3,0,14,5.882803141297159,1
101,0,1,25,69,0,8,0,2,0,14,4.218924578524213,1
69,0,0,20,42,0,1,0,2,3,10,4.3549923051884445,1
32,0,0,6,19,0,2,0,1,0,7,3.9681390622295662,1
31,0,1,22,1,1,0,0,2,0,6,4.17146526179041,0
25,2,1,18,0,0,0,0,2,0,5,3.893660689688185,1
79,8,1,21,51,0,2,0,2,0,10,5.024115128812537,0
67,0,1,18,42,0,0,0,3,1,13,4.409466526880296,1
32,0,1,23,1,1,0,0,2,0,6,4.241729296672174,0
43,10,2,13,23,0,0,0,4,1,10,4.534066429664882,1
87,1,0,13,67,0,0,0,5,1,13,4.4132871019561986,1
63,0,0,21,35,0,2,0,2,0,10,4.309127797630061,0
32,3,1,23,1,1,0,0,2,0,6,4.015319531114783,1
74,0,1,23,43,1,2,0,3,0,10,4.251561016012442,0
47,4,0,7,32,1,0,0,1,0,7,4.799061723926002,1
88,0,1,21,59,1,1,0,3,0,18,4.625339682088916,0
94,21,1,14,73,0,0,0,2,0,11,4.462046822750994,1
61,9,2,35,19,0,0,0,4,1,9,4.504610805436804,1
46,0,2,25,14,0,0,0,4,0,8,4.118579554250694,1
41,0,0,17,17,0,2,0,1,0,8,4.259514199528965,0
49,10,1,13,29,0,1,0,2,0,9,4.435639690833222,1
44,0,1,27,10,0,0,0,2,0,8,4.297626721392666,1
61,17,1,20,34,0,0,0,2,0,7,4.86050434551134,1
95,5,1,17,71,0,1,0,2,0,14,4.4608586729768325,0
52,0,1,12,33,0,0,0,3,0,14,4.166812680413122,1
40,0,1,18,14,1,0,0,2,0,6,4.177567157116928,0
29,0,1,20,1,1,0,0,2,0,6,3.83127625337525,0
36,0,1,20,9,0,0,0,2,0,7,3.9511943630832222,1
47,0,0,11,29,0,0,0,2,0,10,4.120885064757336,1
23,0,1,14,1,1,0,0,2,0,6,3.675310868912364,1
45,8,1,14,24,0,0,0,3,0,9,4.41120441892766,0
36,0,1,28,1,0,0,0,2,0,6,4.141604167868593,0
75,12,1,16,52,0,0,0,3,0,14,4.6713520244895514,0
38,5,1,30,1,0,0,0,2,0,6,4.273728829005326,1
237,88,0,15,49,0,0,0,2,2,20,4.948703688494373,1
34,1,1,27,0,0,0,0,2,0,5,4.101881223476018,0
64,8,1,11,35,1,1,0,2,0,12,4.646418898701708,1
104,12,1,31,65,1,6,0,2,0,16,4.55536345924388,0
44,0,1,13,23,1,0,0,3,0,10,4.038310595615005,1
60,0,2,52,0,1,2,0,3,0,8,4.242052005409673,1
24,0,0,15,1,1,0,0,1,0,5,3.6572682296173897,0
50,0,1,18,25,0,0,0,2,0,8,4.063981820580905,0
113,6,1,15,76,1,1,0,2,0,14,5.225745419499931,1
49,0,1,22,20,0,1,0,2,0,8,4.239524579110022,0
33,7,1,12,6,0,0,0,2,0,7,4.309101316131471,0
58,0,1,15,36,0,5,0,2,0,12,4.130170660497147,0
29,2,1,22,0,0,0,0,2,0,5,3.978333581185264,1
33,0,1,21,4,1,1,0,2,0,8,4.066677073707229,0
23,0,0,14,1,1,0,0,1,0,5,3.9690016298759936,0
120,0,1,21,92,0,4,0,3,0,16,4.435027783286854,0
90,8,0,17,66,0,9,0,1,0,16,4.602849102701755,0
415,52,1,16,392,0,1,0,2,0,8,5.510583930742237,1
21,0,0,12,1,1,1,0,1,0,6,3.748994803525095,1
60,3,1,22,30,1,0,0,3,0,12,3.9453808544133353,0
91,24,1,13,71,0,0,0,2,0,14,4.373916682237503,1
37,0,1,19,11,0,0,0,3,0,7,3.9927087708004674,1
63,6,1,16,40,0,4,0,3,0,13,4.419928591143491,0
34,0,1,26,1,0,2,0,2,0,8,4.160704752887783,0
30,2,1,23,0,0,0,0,2,0,5,3.9614063297218425,1
34,0,1,27,0,0,1,0,2,0,6,4.124083797069061,0
83,2,1,16,46,1,0,0,2,0,12,4.984676896211292,1
30,0,1,22,1,0,0,0,2,0,6,3.881727678869737,0
33,0,1,24,1,1,0,0,2,0,6,3.8997141947882312,0
29,0,1,20,1,1,0,0,2,0,6,4.1852301329094015,0
92,6,1,21,64,0,6,0,2,0,16,4.7492670832232795,0
46,2,1,30,4,0,0,4,2,0,12,3.881195107760606,1
39,0,1,15,17,0,2,0,2,0,8,4.262984193710269,0
56,0,1,25,24,0,0,0,2,0,8,4.296119377716701,0
97,25,1,26,64,0,2,0,2,0,13,4.884677827290786,1
26,0,1,17,1,1,0,0,2,0,6,3.7483286603655737,0
125,14,3,50,19,1,1,0,4,3,18,4.741443889720544,1
64,6,1,17,40,0,4,0,2,0,13,4.409524219659049,0
33,0,1,12,14,0,0,0,2,0,7,3.725916088924304,0
62,18,0,10,45,0,0,0,1,0,7,4.491241078060461,1
48,0,1,18,23,0,2,0,3,1,9,4.03280638688745,1
42,0,1,34,1,0,1,0,2,0,7,4.272804327334621,0
19,4,1,11,1,0,0,0,2,0,6,3.5766176449086653,1
25,0,2,17,1,0,0,0,3,0,7,3.513269689515108,0
20,0,1,12,1,0,0,0,2,0,6,3.446439344671015,1
17,0,0,10,0,0,0,0,1,0,4,3.4548223999466066,0
49,1,0,26,16,0,0,0,1,0,7,3.959738743507028,1
58,6,2,15,36,0,0,0,5,0,12,4.189564512877429,0
201,24,1,18,176,0,0,0,2,0,8,5.670466309009755,1
41,0,0,14,20,0,1,0,1,0,7,4.0763489555209915,0
43,0,1,34,1,1,0,0,2,0,6,4.080350731889837,0
73,2,1,33,33,0,5,0,3,0,12,4.385756848415243,1
76,9,3,50,19,0,1,0,4,2,10,4.521910778052353,1
71,0,1,23,41,0,1,0,3,0,12,4.363690782174053,0
74,0,1,18,49,0,5,0,2,0,12,4.359536433337314,0
39,0,1,31,1,0,0,0,2,0,6,3.974647975817024,0
84,0,1,24,14,0,6,0,3,0,15,4.307820398454125,0
51,4,0,8,36,0,1,0,1,0,12,4.295193362412133,0
31,0,1,12,12,0,0,0,3,0,7,3.9048632454520096,1
36,0,1,27,1,1,1,0,2,0,7,4.023141320466082,1
237,13,1,29,19,1,1,0,3,0,27,5.515812769859287,1
64,11,0,12,29,1,1,0,2,0,12,4.851813383509937,1
40,0,1,27,6,0,0,0,2,0,6,3.727567157116928,0
25,0,1,16,1,1,0,0,2,0,6,3.9434651896016457,0
36,0,1,21,8,0,0,0,2,0,6,4.252715278979704,0
40,0,0,12,20,1,1,0,1,0,8,4.225070520364182,1
33,0,0,14,11,1,0,0,1,0,7,3.8589572866686432,1
61,0,1,19,34,1,3,0,3,0,10,4.1616651572639505,0
26,0,2,17,1,1,0,0,3,0,7,3.632192121571194,0
47,0,1,16,23,1,0,0,2,0,8,4.0860877876637245,0
41,0,1,15,18,1,1,0,2,0,8,4.14999651670767,0
199,28,1,15,176,1,1,0,2,0,8,5.60327383689066,1
26,0,1,18,1,0,0,0,2,0,6,3.686419411348773,1
38,5,0,13,1,1,0,0,1,0,7,4.418722908066562,0
39,0,1,16,15,1,0,0,2,0,8,3.852727783453858,1
68,5,1,18,42,1,3,0,2,0,11,4.396758621974927,0
30,0,1,22,0,1,0,0,2,0,5,3.923231428797621,0
45,3,4,37,1,0,0,0,5,0,9,4.233426641149881,1
51,0,1,22,21,1,1,0,2,0,8,4.3583165182723995,0
37,0,1,14,16,0,0,0,3,0,8,4.080414513985239,0
23,6,1,15,1,0,1,0,2,0,7,3.7622673906514943,0
29,5,1,21,1,0,0,0,2,0,6,4.090234012145144,1
35,0,1,22,1,1,1,0,2,0,11,4.422000516883151,0
41,4,1,16,18,0,0,0,3,0,9,4.348184248880177,1
32,0,0,25,0,0,0,0,1,0,4,3.875,0
32,0,1,23,1,1,0,0,2,0,6,3.952819531114783,0
25,0,1,11,7,0,0,0,2,0,7,3.813660689688185,1
54,0,1,21,26,0,1,0,2,0,8,4.1809297529099325,0
59,2,1,23,28,1,1,0,2,0,9,4.232065456391431,0
26,0,1,17,1,1,1,0,2,0,7,3.9210296217376137,1
110,11,1,30,63,1,1,0,2,0,14,5.437835113714095,1
55,34,2,15,33,0,0,0,3,0,7,4.0976622783587,1
52,10,2,23,6,0,0,0,3,0,10,4.383064843833055,1
127,18,3,50,19,1,1,0,4,3,18,4.819243149603372,1
119,0,1,12,100,0,8,0,2,0,20,4.372260966519965,0
33,0,0,19,7,0,0,0,2,0,6,3.884858891889047,1
37,0,1,16,14,0,0,0,2,1,8,4.044063758094795,1
52,0,1,20,25,0,0,0,3,0,9,4.051428065028507,0
114,6,1,16,14,0,1,0,4,0,17,4.845000791663592,1
37,8,1,25,4,1,0,0,2,0,6,4.3374354600481295,1
56,0,1,20,29,0,0,0,2,1,10,4.110291307063723,1
68,0,1,20,41,0,3,0,2,0,10,4.166825209866107,0
115,18,1,12,96,0,11,0,3,0,20,4.584273003685109,0
39,0,1,24,8,0,0,0,2,1,7,4.0478467699778795,1
106,0,0,8,27,0,0,0,2,1,20,4.678379291182165,1
38,0,0,29,1,1,3,0,1,0,8,4.14860021052734,1
45,0,1,21,16,1,0,0,2,0,8,4.044754974579369,0
34,0,1,23,4,0,1,0,2,0,8,4.160704752887783,0
41,0,1,33,1,0,0,0,2,0,6,3.973916493564412,0
31,0,0,10,14,0,0,0,1,0,7,3.91017927888364,1
126,19,3,50,19,0,1,0,4,3,18,4.763110705305144,1
69,15,1,14,33,0,0,0,2,0,9,4.8107146738559265,1
113,19,1,24,31,0,0,0,3,0,13,5.1309397246132304,1
19,1,0,5,6,1,0,0,1,0,5,3.642149881636903,1
45,0,1,21,17,0,0,0,2,0,8,4.034435120208033,1
79,2,1,31,41,0,0,0,3,0,11,4.716640520515657,0
45,0,1,20,18,0,1,0,2,0,9,4.09787407514744,0
22,0,1,13,1,1,0,0,2,0,6,3.6635327548042538,0
44,0,1,13,23,1,1,0,2,0,8,4.263313653112508,0
55,1,0,14,31,0,0,0,2,0,11,4.145809768466452,1
32,0,1,23,1,1,0,0,2,0,6,3.890319531114783,0
25,0,0,17,1,0,0,0,1,0,5,3.64307418942857,1
25,4,0,9,8,1,0,0,1,0,5,4.023465189601645,1
315,114,0,9,26,0,1,0,3,0,30,5.052728659359401,1
29,0,1,22,0,0,0,0,2,0,5,4.1162646156680225,0
26,0,1,19,0,0,0,0,2,0,5,3.7483286603655737,0
49,0,1,12,30,0,0,0,3,0,10,4.144524129476275,0
55,1,1,27,21,0,0,0,3,0,8,4.26528556833822,0
48,0,1,20,20,1,0,0,3,0,9,4.022593366144261,0
31,0,1,22,1,1,0,0,2,0,6,3.732444601324706,1
36,0,1,20,9,0,0,0,2,0,6,4.0067499186387785,0
47,0,1,26,14,0,0,0,2,0,8,4.118760267520956,1
97,20,0,19,71,0,1,0,3,0,18,4.909320708997625,0
100,7,1,16,64,0,1,0,3,1,16,4.517691566541736,1
53,1,1,26,1,0,1,0,2,0,9,4.290546691027651,1
51,1,2,23,7,0,0,0,3,0,10,4.444401999165797,1
78,0,1,24,47,0,8,0,2,0,16,4.094250098085523,0
54,0,1,16,30,1,0,0,2,0,9,4.32907790105808,0
23,0,2,14,1,1,0,0,3,0,7,3.729446194905257,0
48,0,1,22,18,1,1,0,2,0,10,4.204986855772667,1
72,8,0,12,53,0,5,0,2,0,14,4.550792676648354,0
